International,Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 2nd sem (enrolled),GDP,Curricular units 2nd sem (credited),Curricular units 2nd sem (approved),Father's occupation,Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Age at enrollment,Course,Target
-0.15968211351302047,1.250589729939264,0.5124149827717859,0.09483200900511457,2.171449470689305,0.7877903830865802,2.3239923644872205,1.8458574037421256,-0.9923859005362963,0.1677460858894979,0.48711995832852756,0.4922731005296186,-0.43847926030351797,Dropout
-0.15968211351302047,-0.01603320166588802,0.9029935748428496,1.0644856480774403,0.8051441857612028,-1.3755112388527264,-0.2824423108896146,1.1823805468884399,0.655011932098816,-0.07156661452170462,0.8866561313618598,-0.6939730878554987,0.4850304981267429,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-2.838336574047069,0.14012166938988363,-0.2824423108896146,-1.4715268805263029,0.44908720301942695,-1.9860682178113247,-2.1971023927998012,-0.6939730878554987,-1.8237438979489093,Enrolled
-0.15968211351302047,0.9972651436182338,0.38217642100712756,0.41804988869588977,0.8051441857612028,-0.4062111231161736,-0.2824423108896146,0.8506421184615972,0.44908720301942695,-0.07156661452170462,0.5146504439811258,-0.6939730878554987,0.4850304981267429,Graduate
-0.15968211351302047,-0.2693577879869185,0.339677521904976,0.41804988869588977,-0.10572600419086509,0.347199421388147,0.7601315592611195,0.5189036900347545,0.44908720301942695,-0.31087931493290716,0.28064131593404096,-0.29855769172712643,0.023275618911612492,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-2.838336574047069,0.7657608350016586,-0.2824423108896146,-1.4715268805263029,0.03723774486064886,-1.9860682178113247,-2.1971023927998012,-0.562167955812708,-1.8237438979489093,Enrolled
-0.15968211351302047,-0.01603320166588802,-0.04418350224348951,0.09483200900511457,-0.10572600419086509,0.7657608350016586,-0.2824423108896146,-1.13978845209946,-0.5805364423775181,-0.5501920153441097,0.15675413049734882,-0.562167955812708,-1.1311115791262136,Enrolled
-0.15968211351302047,-0.522682374307949,-1.963488622985818,-1.5212573894487615,-0.10572600419086509,-0.7498720732409514,-0.2824423108896146,-1.4715268805263029,-0.7864611714569072,-0.5501920153441097,-2.1971023927998012,0.09685770440124629,-1.1311115791262136,Enrolled
-0.15968211351302047,0.49061597097617293,0.14774700983074346,0.09483200900511457,0.8051441857612028,0.347199421388147,0.23884462418575242,0.1871652616079113,-0.37461171329812926,0.40705878630070047,0.2599934516945923,0.7558833646152001,0.4850304981267429,Dropout
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-2.838336574047069,0.7657608350016586,-0.2824423108896146,-1.4715268805263029,-0.7864611714569072,-1.9860682178113247,-2.1971023927998012,-0.562167955812708,-1.8237438979489093,Graduate
-0.15968211351302047,-0.2693577879869185,0.42193345565107593,0.41804988869588977,-0.10572600419086509,1.545606837207885,-0.2824423108896146,0.5189036900347545,0.44908720301942695,-0.07156661452170462,0.3986291115880331,-0.03494742764154487,-1.3619890187337789,Graduate
-0.15968211351302047,0.49061597097617293,0.09976438181218501,0.09483200900511457,-0.561161099166899,-0.4062111231161736,-0.2824423108896146,-0.14457316681893145,0.03723774486064886,-0.07156661452170462,0.11545840201845115,-0.562167955812708,-0.20760182069595273,Dropout
-0.15968211351302047,-0.01603320166588802,0.10936090741589694,0.41804988869588977,-0.10572600419086509,-0.7498720732409514,-0.2824423108896146,0.1871652616079113,0.655011932098816,-0.31087931493290716,0.28064131593404096,0.36046796848682783,0.25415305851917774,Enrolled
-0.15968211351302047,-0.7760069606289794,-1.963488622985818,-1.5212573894487615,-0.561161099166899,0.14012166938988363,-0.2824423108896146,-1.4715268805263029,-0.37461171329812926,0.1677460858894979,-2.1971023927998012,-0.6939730878554987,-0.20760182069595273,Enrolled
-0.15968211351302047,-0.01603320166588802,0.6755559180348835,0.7412677683866652,0.8051441857612028,0.347199421388147,-0.2824423108896146,1.1823805468884399,-0.5805364423775181,-0.07156661452170462,0.2754793498741786,0.09685770440124629,0.4850304981267429,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-2.838336574047069,-1.7896667428492532,-0.2824423108896146,-1.4715268805263029,0.655011932098816,-1.9860682178113247,-2.1971023927998012,-0.562167955812708,-1.8237438979489093,Dropout
-0.15968211351302047,0.9972651436182338,0.339677521904976,-0.5516037503764358,-0.10572600419086509,0.7877903830865802,-0.2824423108896146,-1.13978845209946,0.03723774486064886,0.8856841871231053,0.21181510180254498,-0.6939730878554987,0.25415305851917774,Dropout
-0.15968211351302047,0.7439405572972037,0.4036543592630538,0.41804988869588977,-0.10572600419086509,0.7657608350016586,-0.2824423108896146,-0.4763115952457742,0.44908720301942695,-0.07156661452170462,0.3494675300655365,-0.6939730878554987,1.1776628169494385,Graduate
-0.15968211351302047,0.7439405572972037,0.12032836524871028,-0.5516037503764358,-0.561161099166899,0.7657608350016586,-0.2824423108896146,-0.4763115952457742,0.03723774486064886,-0.07156661452170462,-0.06348975472343717,-0.6939730878554987,-0.20760182069595273,Dropout
-0.15968211351302047,0.7439405572972037,0.14774700983074346,-0.22838587068566066,-0.10572600419086509,-1.3755112388527264,-0.2824423108896146,-1.13978845209946,0.03723774486064886,-0.07156661452170462,-0.029076647657689615,-0.29855769172712643,0.25415305851917774,Dropout
-0.15968211351302047,-0.522682374307949,0.5955848713372868,0.41804988869588977,-0.10572600419086509,1.545606837207885,-0.2824423108896146,0.5189036900347545,0.2431624739400379,-0.5501920153441097,0.6247723865915187,-0.562167955812708,1.1776628169494385,Graduate
-0.15968211351302047,0.2372913846551422,0.9261318643540207,0.7412677683866652,0.8051441857612028,-0.4062111231161736,-0.2824423108896146,1.1823805468884399,0.44908720301942695,-0.31087931493290716,0.8676305993126531,-0.16675255968433564,0.4850304981267429,Graduate
-0.15968211351302047,-0.522682374307949,0.2757006845468982,0.41804988869588977,-0.10572600419086509,0.7657608350016586,-0.2824423108896146,0.5189036900347545,-0.16868698421874018,-0.07156661452170462,0.28064131593404096,1.2831038927863632,-1.592866458341344,Graduate
-0.15968211351302047,-0.2693577879869185,0.37806362431982254,0.09483200900511457,-0.10572600419086509,0.7657608350016586,-0.2824423108896146,0.1871652616079113,0.44908720301942695,-0.07156661452170462,0.3219370444129382,-0.4303628237699172,1.4085402565570038,Dropout
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-0.561161099166899,0.7657608350016586,-0.2824423108896146,-1.4715268805263029,-0.9923859005362963,-1.7467555174001221,-2.1971023927998012,1.5467141568719447,1.639417696164569,Dropout
-0.15968211351302047,1.5039143162602948,0.5891871876014789,0.41804988869588977,2.6268845656653386,0.7877903830865802,3.3665662346379546,1.8458574037421256,-0.9923859005362963,2.0822476891791175,0.3150544229997885,0.09685770440124629,-1.3619890187337789,Dropout
-0.15968211351302047,-0.01603320166588802,0.21172384718882084,0.09483200900511457,-0.561161099166899,-0.7498720732409514,-0.2824423108896146,-0.4763115952457742,-0.5805364423775181,-0.5501920153441097,0.28064131593404096,-0.6939730878554987,0.25415305851917774,Enrolled
-0.15968211351302047,0.7439405572972037,0.14774700983074346,0.41804988869588977,-0.10572600419086509,-1.3755112388527264,-0.2824423108896146,0.1871652616079113,-0.16868698421874018,-0.31087931493290716,0.0741626735395539,1.2831038927863632,-1.592866458341344,Graduate
-0.15968211351302047,-0.01603320166588802,0.5469624749451477,0.7412677683866652,0.8051441857612028,0.7657608350016586,-0.2824423108896146,0.8506421184615972,0.03723774486064886,-0.07156661452170462,0.5036382497200864,-0.16675255968433564,0.4850304981267429,Graduate
-0.15968211351302047,-0.2693577879869185,0.262905317075283,-0.22838587068566066,-0.561161099166899,-1.3755112388527264,-0.2824423108896146,0.1871652616079113,-0.37461171329812926,-0.31087931493290716,-0.029076647657689615,0.22866283644403707,0.9467853773418734,Graduate
-0.15968211351302047,-0.522682374307949,0.18613311224558957,0.41804988869588977,-0.10572600419086509,0.14012166938988363,-0.2824423108896146,0.1871652616079113,-1.4042353586950742,0.1677460858894979,0.005336459408058369,-0.4303628237699172,-1.1311115791262136,Graduate
-0.15968211351302047,-0.7760069606289794,0.6851524436385954,-0.22838587068566066,-0.561161099166899,0.8891263042772197,-0.2824423108896146,0.1871652616079113,0.44908720301942695,-0.5501920153441097,0.6935986007230146,-0.03494742764154487,-0.20760182069595273,Enrolled
-0.15968211351302047,0.2372913846551422,-1.963488622985818,-0.874821630067211,-0.561161099166899,-1.7896667428492532,-0.2824423108896146,-1.4715268805263029,-0.16868698421874018,0.1677460858894979,-0.13231596885493271,-0.6939730878554987,-0.6693566999110832,Enrolled
-0.15968211351302047,-0.2693577879869185,-1.963488622985818,-1.5212573894487615,0.34970909078516915,0.347199421388147,-0.2824423108896146,-1.4715268805263029,0.655011932098816,2.3215603895903207,-2.1971023927998012,0.09685770440124629,0.4850304981267429,Dropout
6.262442160865185,-0.522682374307949,0.6275732900163254,0.41804988869588977,-0.10572600419086509,1.545606837207885,-0.2824423108896146,0.5189036900347545,0.44908720301942695,-0.5501920153441097,0.6935986007230146,-0.29855769172712643,1.1776628169494385,Graduate
6.262442160865185,-0.522682374307949,-1.963488622985818,-0.874821630067211,-0.10572600419086509,1.545606837207885,-0.2824423108896146,-1.4715268805263029,-0.5805364423775181,-0.31087931493290716,0.28064131593404096,0.36046796848682783,-0.43847926030351797,Dropout
-0.15968211351302047,1.5039143162602948,-1.963488622985818,-0.5516037503764358,-0.10572600419086509,0.14012166938988363,-0.2824423108896146,-1.4715268805263029,-1.4042353586950742,0.8856841871231053,0.418293744197032,2.073934685043108,1.4085402565570038,Dropout
-0.15968211351302047,-0.2693577879869185,0.4036543592630538,1.0644856480774403,-0.10572600419086509,-0.7498720732409514,-0.2824423108896146,0.5189036900347545,0.44908720301942695,0.646371486711903,0.25483148563472996,2.7329603452570614,-1.592866458341344,Graduate
6.262442160865185,0.7439405572972037,0.579590661997767,0.09483200900511457,-0.561161099166899,0.347199421388147,-0.2824423108896146,-0.4763115952457742,-0.9923859005362963,0.1677460858894979,0.6935986007230146,-0.562167955812708,-0.6693566999110832,Enrolled
-0.15968211351302047,-0.522682374307949,0.5955848713372868,0.41804988869588977,-0.10572600419086509,1.545606837207885,-0.2824423108896146,0.5189036900347545,-0.37461171329812926,-0.5501920153441097,0.6247723865915187,-0.6939730878554987,1.1776628169494385,Graduate
-0.15968211351302047,0.2372913846551422,0.81523867960002,0.7412677683866652,0.8051441857612028,0.7877903830865802,-0.2824423108896146,1.1823805468884399,0.03723774486064886,-0.31087931493290716,0.6419789401243926,-0.6939730878554987,0.4850304981267429,Graduate
-0.15968211351302047,-0.2693577879869185,0.6851524436385954,0.09483200900511457,-0.561161099166899,-0.7498720732409514,-0.2824423108896146,0.1871652616079113,-1.1983106296156851,-0.31087931493290716,0.7348943292019118,-0.562167955812708,-0.9002341395186484,Enrolled
-0.15968211351302047,-0.2693577879869185,-1.963488622985818,-0.22838587068566066,0.34970909078516915,0.347199421388147,-0.2824423108896146,-1.4715268805263029,-0.9923859005362963,0.40705878630070047,0.2723821702382615,-0.562167955812708,0.4850304981267429,Dropout
-0.15968211351302047,1.5039143162602948,0.608380238808902,1.0644856480774403,1.2605792807372365,1.545606837207885,1.8027054294118534,0.1871652616079113,0.44908720301942695,0.8856841871231053,0.461310128029217,-0.29855769172712643,-0.9002341395186484,Dropout
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-2.838336574047069,-0.4062111231161736,-0.2824423108896146,-1.4715268805263029,0.655011932098816,-1.9860682178113247,-2.1971023927998012,-0.4303628237699172,-1.8237438979489093,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-0.10572600419086509,-1.3755112388527264,-0.2824423108896146,-1.4715268805263029,-0.37461171329812926,-1.9860682178113247,-2.1971023927998012,1.6785192889147356,-1.592866458341344,Dropout
-0.15968211351302047,1.5039143162602948,0.767830202685957,4.296664444985192,3.0823196606413723,-1.7896667428492532,4.930427039864056,2.841072689022654,-0.16868698421874018,2.5608730900015226,0.824006164340585,2.601155213214271,-1.3619890187337789,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-0.10572600419086509,0.8891263042772197,-0.2824423108896146,-1.4715268805263029,0.03723774486064886,-1.9860682178113247,-2.1971023927998012,-0.562167955812708,1.4085402565570038,Dropout
-0.15968211351302047,0.7439405572972037,0.3920222070161303,1.7109214074589907,2.171449470689305,0.8891263042772197,2.3239923644872205,2.1775958321689686,0.2431624739400379,0.8856841871231053,0.48711995832852756,-0.4303628237699172,-1.1311115791262136,Graduate
-0.15968211351302047,-2.0426298922341317,-1.963488622985818,-1.5212573894487615,-0.10572600419086509,-0.4062111231161736,-0.2824423108896146,-1.4715268805263029,0.03723774486064886,-1.9860682178113247,-2.1971023927998012,-0.562167955812708,0.023275618911612492,Dropout
